,ODINO,MFR_NAME,MAKETXT,MODELTXT,YEARTXT,CRASH,FAILDATE,FIRE,INJURED,DEATHS,COMPDESC,CITY,STATE,VIN,DATEA,LDATE,MILES,OCCURENCES,CDESCR,CMPL_TYPE,POLICE_RPT_YN,PURCH_DT,ORIG_OWNER_YN,ANTI_BRAKES_YN,CRUISE_CONT_YN,NUM_CYLS,DRIVE_TRAIN,FUEL_SYS,FUEL_TYPE,TRANS_TYPE,VEH_SPEED,DOT,TIRE_SIZE,LOC_OF_TIRE,TIRE_FAIL_TYPE,ORIG_EQUIP_YN,MANUF_DT,SEAT_TYPE,RESTRAINT_TYPE,DEALER_NAME,DEALER_TEL,DEALER_CITY,DEALER_STATE,DEALER_ZIP,PROD_TYPE,REPAIRED_YN,MEDICAL_ATTN,VEHICLES_TOWED_YN
1764316,11430202,tesla inc,tesla,model 3,2018-01-01,n,2021-07-29,n,0,0,forward collision avoidance adaptive cruise control,san jose,ca,5yj3e1ea4jf,2021-08-23 00:00:00,2021-08-23 00:00:00,,,within the first day my 2018 tesla model 3 lost all instruments safety indicators and touchscreen controls while driving on the freeway the car did this multiple times without warning each incident lasted several minutes it was alarming and there was no way to tell what systems in the car were working such as automatic emergency braking or cruise control and no way to change  settings or even know if the turn signals were working as i tried to exit the highway  the model 3 has only one screen where everything including basic instruments is displayed and most controls are accessed when the screen freezes we lose access to basics like speedometer collision safety or system failure warnings or even speedometer readings as well as control of headlights wipers climate control lock  unlock navigation and many other essential functions during these failures we do not know what if any safety systems are still operating  typically when this problem occurs the screen freezes while driving without warning or any indication of trouble the screen remains unresponsive for a lengthy period typically minutes until the screen goes completely black for a time and then eventually a tesla logo appears followed by instruments and controls gradually being restored  the car was delivered from the factory to my home in this state with other obvious defectstesla did not permit us to testdrive it the next night a tesla technician saw the failure happening in real time through teslas remote diagnostics he said the car was probably not safe to drive i asked to return the car under teslas satisfaction policy and he agreed to start the refund process tesla refused to take the car back and the car has continued to exhibit these failures this has been happening since the car was delivered in october of 2018,ivoq,n,,n,n,n,,,,,,39.0,,,,,,,,,,,,,,v,,n,n
1764355,11430230,tesla inc,tesla,model 3,2019-01-01,n,2021-08-22,n,0,0,forward collision avoidance automatic emergency braking,fort collins,co,5yj3e1eb4kf,2021-08-23 00:00:00,2021-08-23 00:00:00,,,1 in three occasions while using fsd i approached red lights but the vehicle did not initiate a stop i took control to do so 2 yesterday the car seemed to reboot it was about 9pm quite dark at 70 or 80mph on i80 in a construction area the headlights stayed on and the car continued driving but the dash went black as it seemed to fail and then seemed to reboot with the t coming back up before the full dash came up again,ivoq,n,,n,n,n,,,,,,80.0,,,,,,,,,,,,,,v,,n,n
1764356,11430230,tesla inc,tesla,model 3,2019-01-01,n,2021-08-22,n,0,0,forward collision avoidance adaptive cruise control,fort collins,co,5yj3e1eb4kf,2021-08-23 00:00:00,2021-08-23 00:00:00,,,1 in three occasions while using fsd i approached red lights but the vehicle did not initiate a stop i took control to do so 2 yesterday the car seemed to reboot it was about 9pm quite dark at 70 or 80mph on i80 in a construction area the headlights stayed on and the car continued driving but the dash went black as it seemed to fail and then seemed to reboot with the t coming back up before the full dash came up again,ivoq,n,,n,n,n,,,,,,80.0,,,,,,,,,,,,,,v,,n,n
1764357,11430230,tesla inc,tesla,model 3,2019-01-01,n,2021-08-22,n,0,0,exterior lighting,fort collins,co,5yj3e1eb4kf,2021-08-23 00:00:00,2021-08-23 00:00:00,,,1 in three occasions while using fsd i approached red lights but the vehicle did not initiate a stop i took control to do so 2 yesterday the car seemed to reboot it was about 9pm quite dark at 70 or 80mph on i80 in a construction area the headlights stayed on and the car continued driving but the dash went black as it seemed to fail and then seemed to reboot with the t coming back up before the full dash came up again,ivoq,n,,n,n,n,,,,,,80.0,,,,,,,,,,,,,,v,,n,n
1764402,11430258,tesla inc,tesla,model 3,2020-01-01,y,2021-03-01,n,2,0,vehicle speed control,riverview,fl,5yj3e1ea1lf,2021-08-24 00:00:00,2021-08-24 00:00:00,,,the contact stated that while idling and waiting to pick up the elementary school kids in their vehicle a 2020 tesla model 3 suddenly experienced unintended acceleration causing the driver to lose control of the vehicle and crash into the rear of the contacts vehicle and trailer during the incident the contact sustained a lower back injury and the driver of the tesla model 3 suffered a chest injury a police report was taken at the scene no further information was available the failure mileage was unknown ,evoq,y,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,y,y
1764418,11430270,tesla inc,tesla,model s,2016-01-01,n,2021-03-01,n,0,0,back over prevention,rice lake,wi,5yjsa1e29gf,2021-08-24 00:00:00,2021-08-24 00:00:00,,,the contact owns a 2016 tesla model s the contact stated that the display screen had gone completely blank without warning while driving the contact was unable to use certain electrical features the contact then received a recall notice for nhtsa campaign number 21v035000 back over prevention visibility exterior lighting despite multiple appointment being made to service the recall the contact was informed that the parts remained unavailable the vehicle was not repaired the failure mileage was unknown parts distribution disconnect,evoq,n,,n,n,n,,,,,,,,,,,,,,,tesla,7633477123,maplewood,mn,55109,v,,n,n
1764419,11430270,tesla inc,tesla,model s,2016-01-01,n,2021-03-01,n,0,0,visibility,rice lake,wi,5yjsa1e29gf,2021-08-24 00:00:00,2021-08-24 00:00:00,,,the contact owns a 2016 tesla model s the contact stated that the display screen had gone completely blank without warning while driving the contact was unable to use certain electrical features the contact then received a recall notice for nhtsa campaign number 21v035000 back over prevention visibility exterior lighting despite multiple appointment being made to service the recall the contact was informed that the parts remained unavailable the vehicle was not repaired the failure mileage was unknown parts distribution disconnect,evoq,n,,n,n,n,,,,,,,,,,,,,,,tesla,7633477123,maplewood,mn,55109,v,,n,n
1764420,11430270,tesla inc,tesla,model s,2016-01-01,n,2021-03-01,n,0,0,exterior lighting,rice lake,wi,5yjsa1e29gf,2021-08-24 00:00:00,2021-08-24 00:00:00,,,the contact owns a 2016 tesla model s the contact stated that the display screen had gone completely blank without warning while driving the contact was unable to use certain electrical features the contact then received a recall notice for nhtsa campaign number 21v035000 back over prevention visibility exterior lighting despite multiple appointment being made to service the recall the contact was informed that the parts remained unavailable the vehicle was not repaired the failure mileage was unknown parts distribution disconnect,evoq,n,,n,n,n,,,,,,,,,,,,,,,tesla,7633477123,maplewood,mn,55109,v,,n,n
1764857,11430615,tesla inc,tesla,model 3,2019-01-01,y,2021-05-28,n,0,0,lane departure assist,cary,nc,5yj3e1ea1kf,2021-08-26 00:00:00,2021-08-26 00:00:00,,,i was going 45 mph with autopilot engaged and in fact the autopilot actually caused the accident the car suddenly turned to the right and hit the curb then spinned 180 degrees midair landed on the sidewalk and then rolled back fishtailed a wooden pole ,ivoq,n,,n,n,n,,,,,,45.0,,,,,,,,,,,,,,v,,n,y
1764858,11430615,tesla inc,tesla,model 3,2019-01-01,y,2021-05-28,n,0,0,vehicle speed control,cary,nc,5yj3e1ea1kf,2021-08-26 00:00:00,2021-08-26 00:00:00,,,i was going 45 mph with autopilot engaged and in fact the autopilot actually caused the accident the car suddenly turned to the right and hit the curb then spinned 180 degrees midair landed on the sidewalk and then rolled back fishtailed a wooden pole ,ivoq,n,,n,n,n,,,,,,45.0,,,,,,,,,,,,,,v,,n,y
1764923,11430669,tesla inc,tesla,model s,2013-01-01,n,2021-08-21,n,0,0,steering,jacksonville,fl,5yjsa1cp2df,2021-08-26 00:00:00,2021-08-26 00:00:00,,,i was approaching a stop sign at 2 mph when i heard a terrible metallic clunking sound from under the front of the car when i went to make a right turn i was unable to steer the car i was able to get it into a parking lot where i saw that the front right wheel was cambered in at about 30 degrees i took photos of the car and in the wheel well and saw that the wheel was disconnected from an upper control bar i had it towed to the tesla service center and they confirmed that the upper suspension link had disconnected from the wheel there is a ball and socket type of joint that connects the two and the ball had popped out of the socket causing the problem i had them check the right front connection and was told that that socket was also loose and needed to be replaced i had both sides repaired  my concern is that had i been traveling on a highway at 70 mph i would have lost control of the car causing a terrible accident the fact that the other side also showed similar problems leads one to conclude that there is a design or material flaw in the tesla modal s front suspension  the car has only 83000 miles of normal driving usage i believe that all model s cars from this era should be recalled and inspected for this problem otherwise accidents will occur and some may be fatal tesla told me that they were unaware of any such problems with their cars a quick internet search shows that this is not true  i have the parts that were removed if you need to inspect them,ivoq,n,,n,n,n,,,,,,2.0,,,,,,,,,,,,,,v,,n,n
