,ODINO,MFR_NAME,MAKETXT,MODELTXT,YEARTXT,CRASH,FAILDATE,FIRE,INJURED,DEATHS,COMPDESC,CITY,STATE,VIN,DATEA,LDATE,MILES,OCCURENCES,CDESCR,CMPL_TYPE,POLICE_RPT_YN,PURCH_DT,ORIG_OWNER_YN,ANTI_BRAKES_YN,CRUISE_CONT_YN,NUM_CYLS,DRIVE_TRAIN,FUEL_SYS,FUEL_TYPE,TRANS_TYPE,VEH_SPEED,DOT,TIRE_SIZE,LOC_OF_TIRE,TIRE_FAIL_TYPE,ORIG_EQUIP_YN,MANUF_DT,SEAT_TYPE,RESTRAINT_TYPE,DEALER_NAME,DEALER_TEL,DEALER_CITY,DEALER_STATE,DEALER_ZIP,PROD_TYPE,REPAIRED_YN,MEDICAL_ATTN,VEHICLES_TOWED_YN
709213,10259462,toyota motor north america inc,toyota,tacoma,2001-01-01,n,2009-02-18,n,0,0,structureframe and members,salem,nh,5tehn72n91z,2009-02-20 00:00:00,2009-02-20 00:00:00,83400.0,,i had my 2001 toyota tacoma checked and the frame is rusted out the dealer deemed it unsafe to drive i contacted toyota that same night and they said to take it home if you dont have a ride  dealer said all they can do is a frame replacement  and i said this is not acceptable why isnt toyota treating this the same way as it did the 19952000 models i know that the truck will never be the same once the mechanics are done this is like going back into production  and i know theyre not trained for that toyota didnt know what type of warranty i would have after the work was done they said that the solution to this problem was decided on 020609  my truck was evaluated on 021809 a matter of 12 days i never received any type of notice on this  my mechanic say the problem when i went for my 3000 mile oil change which ive done since ive owned this truck it only has 84000 miles on it and is in pristine condition tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
709226,10259470,toyota motor north america inc,lexus,rx hybrid,2006-01-01,n,2009-02-03,n,0,0,service brakes hydraulic,vallejo,ca,jtjhw31u660,2009-02-20 00:00:00,2009-02-20 00:00:00,60130.0,,i have a 2006rx 400h with 60k miles and an extended warranty i broke down 2 weeks ago on a 2 lane highway without brakes loud warning sounds and failure lights all over the dash my choices at that time were to stop in the middle of the road center divider did not exist but instead was a concrete barrier and right hand shoulder eased off to the river since it was not commute time traffic was light and i was able to slow down and pull off at the old mare island base in vallejo my car was towed to freeman lexus santa rosa where i bought my car and have had all servicing done     i was informed that the computer needed to be replaced and would take a week or so to get the job was done on wed feb 11 i went to the dealership to pick it up and was on my way to sf to teach a class when less than 30 miles from the dealership on highway 101 in the middle of commute traffic failure alarms and lights sounded and brakes did not work i was shocked and tried to quickly get my car over to the slowright hand lane and tried to slow down i finally 2 miles later found an exit ramp and brought the car to a stop after a long approach to the ramp i was stopped between the lane and the shoulder called the dealer again to let them know of the failure they now have the car towed back at freeman lexus if this computer was replaced how could this failure happen again     additionally i had to reach out to all my students to cancel the class at the last minute    this is a catastrophic failure and both times could have ended in injury serious collision to others or myself     while i have always been delighted with this vehicle and lexus products and service i do not know what i could be told regarding the repair of this car that would make me feel safe i feel like with these 2 failures two potentially serious situations were averted how can i be sure that this wont happen again with terrible or deadly consequences tr    ,ivoq,n,,n,n,n,,,,,,50.0,,,,,,,,,,,,,,v,,n,n
709232,10259466,toyota motor north america inc,toyota,sienna,2004-01-01,n,2008-11-15,n,0,0,structurebody,moultonborough,nh,5tdba22c84s,2009-02-20 00:00:00,2009-02-20 00:00:00,92000.0,,cable to operate automatic sliding door snapped  ive clipped the cables so it now operates as a manual door tr,ivoq,n,,n,n,n,,,,,,0.0,,,,,,,,,,,,,,v,,n,n
709259,10259492,toyota motor north america inc,toyota,sequoia,2001-01-01,n,2009-02-20,n,0,0,suspensionfront,newberry springs,ca,,2009-02-20 00:00:00,2009-02-20 00:00:00,127000.0,,tlthe contact owns a 2001 toyota sequoia  while exiting the highway at 35 mph the contact attempted to make a right turn and it felt as if a tire had blown  the steering wheel became extremely hot and he was barely able to maneuver the vehicle off the highway  he noticed that the tire detached from the mounting  the vehicle was towed to an independent mechanic and they stated that the ball joints failed  no repairs have been made  the vin was unknown  the failure and current mileages were 127000  ,evoq,n,,n,n,n,,,,,,35.0,,,,,,,,,,,,,,v,,n,n
709278,10259512,toyota motor north america inc,toyota,matrix,2003-01-01,n,2009-02-16,n,0,0,service brakes hydraulic,renton,wa,,2009-02-21 00:00:00,2009-02-21 00:00:00,44000.0,,driving car and it had unintended acceleration 2 times   first time it did not stop when brakes were applied   second time brakes were hit and car quite accelerating tr,ivoq,n,,n,n,n,,,,,,55.0,,,,,,,,,,,,,,v,,n,n
709288,10259521,toyota motor north america inc,toyota,sequoia,2003-01-01,n,2009-02-21,n,0,0,tires,miami,fl,5tdzt34a13s,2009-02-21 00:00:00,2009-02-21 00:00:00,87000.0,,left front tire is beginning to separate in several places along the outside edge need to know if i should submit evidence now before tire completely fails explodes tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
709301,10259528,toyota motor north america inc,lexus,rx300,2002-01-01,n,2009-02-19,n,0,0,power trainautomatic transmission,addison,tx,jtjgf10u320,2009-02-21 00:00:00,2009-02-21 00:00:00,125500.0,,i own a 2002 rx300 by lexus  this has in general been a good vehicle until the transmission went out when i was 350 miles from home  the independent transmission shop that i took the car to showed me information that indicated the lexus vehicles from 1998  2002 have a history of significant transmission problems these problems include the premature failure of the transmission and the inability in some cases of getting a new rebuilt transmission to sync with the vehicle computer   the information i read indicated that up to 25 of vehicles in these model years have failure  this is unacceptable  can you please investigate this tr,ivoq,n,,n,n,n,,,,,,60.0,,,,,,,,,,,,,,v,,n,n
709337,10259557,toyota motor north america inc,toyota,rav4,2006-01-01,n,2009-02-17,n,0,0,tires,south point,oh,jtmzk33v866,2009-02-21 00:00:00,2009-02-21 00:00:00,109900.0,,purchased spector advanta suv tires on 060508 2356517 complained to dealer ashland tire and auto care ashland ky dealer rebalanced tires without positive results in the last several weeks at interstate speeds tires vibrated enough to cause the check engine light to illuminate with traction control and vsc as well dealer said buy new tires tires currently have 25000 miles i replaced the tires today and the problem seems resolved i see this as a safety issue as the engine tries to decelerate with this combination of dashboard lights i am storing the tires pending results from this website tr,ivoq,n,,n,n,n,,,,,,70.0,,,,,,,,,,,,,,v,,n,n
709348,10259566,toyota motor north america inc,toyota,celica,2000-01-01,n,2007-04-14,n,0,0,engine and engine coolingengine,albany,oh,,2009-02-21 00:00:00,2009-02-21 00:00:00,109000.0,,i have a 2000 gt bought it used 3 weeks after owning it starts using about 12  1 qt of oil a week so take it to a toyota dealership and they say our best bet is to have the engine rebuilt which cost 1500 so the engine is rebuilt everything is fine for about a month then it starts using oil again and by this time theres no warranty so i continued to keep driving checking and adding oil 5 months later im driving down the highway the temp gauge goes all the way to hot and drops right back down a couple of days later the engine blows up after having a new engine put in it engine costing 2000 for a used engine the temp gauge does this again come to find out air is in the coolant system and toyota never got it all out the first time and thats why it blew up tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
709369,10259582,toyota motor north america inc,toyota,prius,2005-01-01,n,2009-02-13,n,0,0,exterior lighting,mount airy,md,jtdkb20u353,2009-02-22 00:00:00,2009-02-22 00:00:00,96000.0,,the headlights on my 2005 toyota prius randomly turn off while driving  sometimes one goes out but when they both go out all of the lights inside the car go out too  when i turn the lights off and then back on they will work for a short time  additionally after this started the electronic ignition began to have problems  i have replaced the bulbs several times  this has been a regular problem for about 3 months  we have received a warning ticket because of a headlight outage tr,ivoq,y,,n,n,n,,,,,,55.0,,,,,,,,,,,,,,v,,n,n
709376,10259587,toyota motor north america inc,toyota,tundra,2002-01-01,y,2008-12-16,n,1,0,service brakes hydraulic,howell,nj,5tbrt34172s,2009-02-22 00:00:00,2009-02-22 00:00:00,64000.0,,2002 toyota tundra front brake severe front end shimmy when brakingcaused me to run off road into guard rail toyota refused to admit to front brake problem when in warranty and now out well documented problems with these calipers not enough deaths obviously to warrant recall tr,ivoq,n,,n,n,n,,,,,,50.0,,,,,,,,,,,,,,v,,n,n
709379,10259592,toyota motor north america inc,toyota,camry,2007-01-01,n,2006-05-31,n,0,0,power trainautomatic transmission,biddeford,me,,2009-02-22 00:00:00,2009-02-22 00:00:00,,,i noticed shortly after purchasing my new 2007 toyota camry that the car hesitated on acceleration i originally thought that it was because it was new i also own a 1993 camry which has never given us a problem besides gas and oil changes this car still runs well had i known that this newer model was going to be scary to drive i would have never purchased it like so many others i was told by the dealer that there was nothing wrong with my vehicle it continues to hesitate when you need to accelerate quickly in reverse it flies out of the garage even when not pressing on the gasi refuse to let my 16 year old drive it and firmly believe that there is a design problem ps i also had to have my tires changed after only a few thousand miles they were completely worn tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
709380,10259592,toyota motor north america inc,toyota,camry,2007-01-01,n,2006-05-31,n,0,0,vehicle speed control,biddeford,me,,2009-02-22 00:00:00,2009-02-22 00:00:00,,,i noticed shortly after purchasing my new 2007 toyota camry that the car hesitated on acceleration i originally thought that it was because it was new i also own a 1993 camry which has never given us a problem besides gas and oil changes this car still runs well had i known that this newer model was going to be scary to drive i would have never purchased it like so many others i was told by the dealer that there was nothing wrong with my vehicle it continues to hesitate when you need to accelerate quickly in reverse it flies out of the garage even when not pressing on the gasi refuse to let my 16 year old drive it and firmly believe that there is a design problem ps i also had to have my tires changed after only a few thousand miles they were completely worn tr,ivoq,n,,n,n,n,,,,,,,,,,,,,,,,,,,,v,,n,n
